Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Cured/Discharged/Migrated,New cases,Death cases,New recovered
13-07-2020,Mizoram,23.1645,92.9376,231,150,4,0,0
13-07-2020,Nagaland,26.1584,94.5624,774,327,26,0,14
13-07-2020,Odisha,20.9517,85.0985,13121,8750,595,64,390
13-07-2020,Puducherry,11.9416,79.8083,1418,739,81,18,49
13-07-2020,Punjab,31.1471,75.3412,7821,5392,234,199,352
13-07-2020,Rajasthan,27.0238,74.2179,24392,18103,644,510,234
13-07-2020,Sikkim,27.533,88.5122,153,81,2,0,1
13-07-2020,Tamil Nadu,11.1271,78.6569,138470,89532,4244,1966,3617
13-07-2020,Telangana,18.1124,79.0193,34671,22482,1269,356,1563
13-07-2020,Tripura,23.9408,91.9882,2054,1421,105,2,46
13-07-2020,Uttar Pradesh,26.8467,80.9462,36476,23334,1384,934,645
13-07-2020,Uttarakhand,30.0668,79.0193,3537,2786,120,47,68
13-07-2020,West Bengal,22.9868,87.855,30013,18581,1560,932,622
14-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,166,109,3,0,16
14-07-2020,Andhra Pradesh,15.9129,79.74,31103,16464,1935,365,1052
14-07-2020,Arunachal Pradesh,28.218,94.7278,387,145,28,2,7
14-07-2020,Assam,26.2006,92.9376,16806,10894,735,36,468
14-07-2020,Bihar,25.0961,85.3131,17959,12317,1317,160,819
14-07-2020,Chandigarh,30.7333,76.7794,588,423,29,8,6
14-07-2020,Chhattisgarh,21.2787,81.8661,4217,3202,158,19,49
14-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,495,268,16,1,23
14-07-2020,Delhi,28.7041,77.1025,113740,91312,1246,3411,1344
14-07-2020,Goa,15.2993,74.124,2583,1540,130,17,53
14-07-2020,Gujarat,22.2587,71.1924,42722,29770,902,2055,608
14-07-2020,Haryana,29.0588,76.0856,21894,16602,654,308,619
14-07-2020,Himachal Pradesh,31.1048,77.1734,1243,940,30,11,11
14-07-2020,Jammu and Kashmir,33.7782,76.5762,10827,6095,314,187,116
14-07-2020,Jharkhand,23.6102,85.2799,3898,2351,142,33,43
14-07-2020,Karnataka,15.3173,75.7139,41581,16248,2738,757,839
14-07-2020,Kerala,10.8505,76.2711,8322,4257,449,33,162
14-07-2020,Ladakh,34.2996,78.2932,1093,946,7,1,18
14-07-2020,Madhya Pradesh,22.9734,78.6569,18207,13208,575,663,332
14-07-2020,Maharashtra,19.7515,75.7139,260924,144507,6497,10482,4182
14-07-2020,Manipur,24.6637,93.9063,1626,970,17,0,74
14-07-2020,Meghalaya,25.467,91.3662,318,66,12,2,0
14-07-2020,Mizoram,23.1645,92.9376,233,151,2,0,1
14-07-2020,Nagaland,26.1584,94.5624,845,340,71,0,13
14-07-2020,Odisha,20.9517,85.0985,13737,9255,616,70,505
14-07-2020,Puducherry,11.9416,79.8083,1468,785,50,18,46
14-07-2020,Punjab,31.1471,75.3412,8178,5586,357,204,194
14-07-2020,Rajasthan,27.0238,74.2179,24936,18630,544,525,527
14-07-2020,Sikkim,27.533,88.5122,192,86,39,0,5
14-07-2020,Tamil Nadu,11.1271,78.6569,142798,92567,4328,2032,3035
14-07-2020,Telangana,18.1124,79.0193,36221,23679,1550,365,1197
14-07-2020,Tripura,23.9408,91.9882,2080,1475,26,2,54
14-07-2020,Uttar Pradesh,26.8467,80.9462,38130,24203,1654,955,869
14-07-2020,Uttarakhand,30.0668,79.0193,3608,2856,71,49,70
14-07-2020,West Bengal,22.9868,87.855,31448,19213,1435,956,632
15-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,166,109,0,0,0
15-07-2020,Andhra Pradesh,15.9129,79.74,33019,17467,1916,408,1003
15-07-2020,Arunachal Pradesh,28.218,94.7278,462,153,75,3,8
15-07-2020,Assam,26.2006,92.9376,17807,11416,1001,40,522
15-07-2020,Bihar,25.0961,85.3131,19284,12849,1325,174,532
15-07-2020,Chandigarh,30.7333,76.7794,600,446,12,10,23
15-07-2020,Chhattisgarh,21.2787,81.8661,4379,3275,162,20,73
15-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,520,310,25,1,42
15-07-2020,Delhi,28.7041,77.1025,115346,93236,1606,3446,1924
15-07-2020,Goa,15.2993,74.124,2753,1607,170,18,67
15-07-2020,Gujarat,22.2587,71.1924,43637,30503,915,2069,733
15-07-2020,Haryana,29.0588,76.0856,22628,17090,734,312,488
15-07-2020,Himachal Pradesh,31.1048,77.1734,1309,951,66,11,11
15-07-2020,Jammu and Kashmir,33.7782,76.5762,11173,6223,346,195,128
15-07-2020,Jharkhand,23.6102,85.2799,4091,2427,193,36,76
15-07-2020,Karnataka,15.3173,75.7139,44077,17390,2496,842,1142
15-07-2020,Kerala,10.8505,76.2711,8930,4438,608,34,181
15-07-2020,Ladakh,34.2996,78.2932,1093,946,0,1,0
15-07-2020,Madhya Pradesh,22.9734,78.6569,19005,13575,798,673,367
15-07-2020,Maharashtra,19.7515,75.7139,267665,149007,6741,10695,4500
15-07-2020,Manipur,24.6637,93.9063,1672,970,46,0,0
15-07-2020,Meghalaya,25.467,91.3662,318,66,0,2,0
15-07-2020,Mizoram,23.1645,92.9376,238,159,5,0,8
15-07-2020,Nagaland,26.1584,94.5624,896,346,51,0,6
15-07-2020,Odisha,20.9517,85.0985,14280,9864,543,74,609
15-07-2020,Puducherry,11.9416,79.8083,1531,829,63,18,44
15-07-2020,Punjab,31.1471,75.3412,8511,5663,333,213,77
15-07-2020,Rajasthan,27.0238,74.2179,25571,19161,635,525,531
15-07-2020,Sikkim,27.533,88.5122,209,87,17,0,1
15-07-2020,Tamil Nadu,11.1271,78.6569,147324,97310,4526,2099,4743
15-07-2020,Telangana,18.1124,79.0193,37745,24840,1524,375,1161
15-07-2020,Tripura,23.9408,91.9882,2170,1538,90,2,63
15-07-2020,Uttar Pradesh,26.8467,80.9462,39724,24983,1594,983,780
15-07-2020,Uttarakhand,30.0668,79.0193,3686,2867,78,50,11
15-07-2020,West Bengal,22.9868,87.855,32838,19931,1390,980,718
16-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,176,130,10,0,21
16-07-2020,Andhra Pradesh,15.9129,79.74,35451,18378,2432,452,911
16-07-2020,Arunachal Pradesh,28.218,94.7278,462,153,0,3,0
16-07-2020,Assam,26.2006,92.9376,18666,12173,859,46,757
16-07-2020,Bihar,25.0961,85.3131,20612,13462,1328,180,613
16-07-2020,Chandigarh,30.7333,76.7794,625,459,25,11,13
16-07-2020,Chhattisgarh,21.2787,81.8661,4539,3324,160,20,49
16-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,539,357,19,2,47
16-07-2020,Delhi,28.7041,77.1025,116993,95699,1647,3487,2463
16-07-2020,Goa,15.2993,74.124,2951,1674,198,18,67
16-07-2020,Gujarat,22.2587,71.1924,44552,31286,915,2079,783
16-07-2020,Haryana,29.0588,76.0856,23306,17667,678,319,577
16-07-2020,Himachal Pradesh,31.1048,77.1734,1341,979,32,11,28
16-07-2020,Jammu and Kashmir,33.7782,76.5762,11666,6337,493,206,114
16-07-2020,Jharkhand,23.6102,85.2799,4320,2485,229,38,58
16-07-2020,Karnataka,15.3173,75.7139,47253,18466,3176,928,1076
16-07-2020,Kerala,10.8505,76.2711,9553,4634,623,35,196
16-07-2020,Ladakh,34.2996,78.2932,1142,964,49,1,18
16-07-2020,Madhya Pradesh,22.9734,78.6569,19643,13908,638,682,333
16-07-2020,Maharashtra,19.7515,75.7139,275640,152613,7975,10928,3606
16-07-2020,Manipur,24.6637,93.9063,1700,989,28,0,19
16-07-2020,Meghalaya,25.467,91.3662,346,66,28,2,0
16-07-2020,Mizoram,23.1645,92.9376,238,159,0,0,0
16-07-2020,Nagaland,26.1584,94.5624,902,348,6,0,2
16-07-2020,Odisha,20.9517,85.0985,14898,10476,618,77,612
16-07-2020,Puducherry,11.9416,79.8083,1596,889,65,21,60
16-07-2020,Punjab,31.1471,75.3412,8799,5867,288,221,204
16-07-2020,Rajasthan,27.0238,74.2179,26437,19502,866,530,341
16-07-2020,Sikkim,27.533,88.5122,220,87,11,0,0
16-07-2020,Tamil Nadu,11.1271,78.6569,151820,102310,4496,2167,5000
16-07-2020,Telangana,18.1124,79.0193,39342,25999,1597,386,1159
16-07-2020,Tripura,23.9408,91.9882,2268,1604,98,3,66
16-07-2020,Uttar Pradesh,26.8467,80.9462,41383,25743,1659,1012,760
16-07-2020,Uttarakhand,30.0668,79.0193,3785,2948,99,50,81
16-07-2020,West Bengal,22.9868,87.855,34427,20680,1589,1000,749
17-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,176,130,0,0,0
17-07-2020,Andhra Pradesh,15.9129,79.74,35451,18378,0,452,0
17-07-2020,Arunachal Pradesh,28.218,94.7278,462,153,0,3,0
17-07-2020,Assam,26.2006,92.9376,18666,12173,0,46,0
17-07-2020,Bihar,25.0961,85.3131,20612,13462,0,180,0
17-07-2020,Chandigarh,30.7333,76.7794,625,459,0,11,0
17-07-2020,Chhattisgarh,21.2787,81.8661,4539,3324,0,20,0
17-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,539,357,0,2,0
17-07-2020,Delhi,28.7041,77.1025,116993,95699,0,3487,0
17-07-2020,Goa,15.2993,74.124,2951,1674,0,18,0
17-07-2020,Gujarat,22.2587,71.1924,44552,31286,0,2079,0
17-07-2020,Haryana,29.0588,76.0856,23306,17667,0,319,0
17-07-2020,Himachal Pradesh,31.1048,77.1734,1341,979,0,11,0
17-07-2020,Jammu and Kashmir,33.7782,76.5762,11666,6337,0,206,0
17-07-2020,Jharkhand,23.6102,85.2799,4320,2485,0,38,0
17-07-2020,Karnataka,15.3173,75.7139,47253,18466,0,928,0
17-07-2020,Kerala,10.8505,76.2711,9553,4634,0,35,0
17-07-2020,Ladakh,34.2996,78.2932,1142,964,0,1,0
17-07-2020,Madhya Pradesh,22.9734,78.6569,19643,13908,0,682,0
17-07-2020,Maharashtra,19.7515,75.7139,275640,152613,0,10928,0
17-07-2020,Manipur,24.6637,93.9063,1700,989,0,0,0
17-07-2020,Meghalaya,25.467,91.3662,346,66,0,2,0
17-07-2020,Mizoram,23.1645,92.9376,238,159,0,0,0
17-07-2020,Nagaland,26.1584,94.5624,902,348,0,0,0
17-07-2020,Odisha,20.9517,85.0985,14898,10476,0,77,0
17-07-2020,Puducherry,11.9416,79.8083,1596,889,0,21,0
17-07-2020,Punjab,31.1471,75.3412,8799,5867,0,221,0
17-07-2020,Rajasthan,27.0238,74.2179,26437,19502,0,530,0
17-07-2020,Sikkim,27.533,88.5122,220,87,0,0,0
17-07-2020,Tamil Nadu,11.1271,78.6569,151820,102310,0,2167,0
17-07-2020,Telangana,18.1124,79.0193,39342,25999,0,386,0
17-07-2020,Tripura,23.9408,91.9882,2268,1604,0,3,0
17-07-2020,Uttar Pradesh,26.8467,80.9462,41383,25743,0,1012,0
17-07-2020,Uttarakhand,30.0668,79.0193,3785,2948,0,50,0
17-07-2020,West Bengal,22.9868,87.855,34427,20680,0,1000,0
18-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,194,142,18,0,12
18-07-2020,Andhra Pradesh,15.9129,79.74,40646,20298,5195,534,1920
18-07-2020,Arunachal Pradesh,28.218,94.7278,609,175,147,3,22
18-07-2020,Assam,26.2006,92.9376,20646,14105,1980,51,1932
18-07-2020,Bihar,25.0961,85.3131,23589,14621,2977,201,1159
18-07-2020,Chandigarh,30.7333,76.7794,660,480,35,11,21
18-07-2020,Chhattisgarh,21.2787,81.8661,4964,3512,425,23,188
18-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,585,401,46,2,44
18-07-2020,Delhi,28.7041,77.1025,120107,99301,3114,3571,3602
18-07-2020,Goa,15.2993,74.124,3304,1946,353,21,272
18-07-2020,Gujarat,22.2587,71.1924,46430,32973,1878,2106,1687
18-07-2020,Haryana,29.0588,76.0856,24797,18718,1491,327,1051
18-07-2020,Himachal Pradesh,31.1048,77.1734,1417,1024,76,11,45
18-07-2020,Jammu and Kashmir,33.7782,76.5762,12757,6558,1091,231,221
18-07-2020,Jharkhand,23.6102,85.2799,4921,2570,601,46,85
18-07-2020,Karnataka,15.3173,75.7139,55115,20757,7862,1147,2291
18-07-2020,Kerala,10.8505,76.2711,11066,4995,1513,38,361
18-07-2020,Ladakh,34.2996,78.2932,1151,973,9,1,9
18-07-2020,Madhya Pradesh,22.9734,78.6569,21081,14514,1438,697,606
18-07-2020,Maharashtra,19.7515,75.7139,292589,160357,16949,11452,7744
18-07-2020,Manipur,24.6637,93.9063,1800,1163,100,0,174
18-07-2020,Meghalaya,25.467,91.3662,403,66,57,2,0
18-07-2020,Mizoram,23.1645,92.9376,282,160,44,0,1
18-07-2020,Nagaland,26.1584,94.5624,956,405,54,0,57
18-07-2020,Odisha,20.9517,85.0985,16110,11330,1212,83,854
18-07-2020,Puducherry,11.9416,79.8083,1832,1014,236,25,125
18-07-2020,Punjab,31.1471,75.3412,9442,6373,643,239,506
18-07-2020,Rajasthan,27.0238,74.2179,27789,20626,1352,546,1124
18-07-2020,Sikkim,27.533,88.5122,266,90,46,0,3
18-07-2020,Tamil Nadu,11.1271,78.6569,160907,110807,9087,2315,8497
18-07-2020,Telangana,18.1124,79.0193,42496,28705,3154,403,2706
18-07-2020,Tripura,23.9408,91.9882,2366,1684,98,3,80
18-07-2020,Uttar Pradesh,26.8467,80.9462,45163,27634,3780,1084,1891
18-07-2020,Uttarakhand,30.0668,79.0193,4102,3021,317,51,73
18-07-2020,West Bengal,22.9868,87.855,38011,22253,3584,1049,1573
19-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,198,145,4,0,3
19-07-2020,Andhra Pradesh,15.9129,79.74,44609,21763,3963,586,1465
19-07-2020,Arunachal Pradesh,28.218,94.7278,650,274,41,3,99
19-07-2020,Assam,26.2006,92.9376,22918,15165,2272,53,1060
19-07-2020,Bihar,25.0961,85.3131,25136,15536,1547,208,915
19-07-2020,Chandigarh,30.7333,76.7794,700,485,40,12,5
19-07-2020,Chhattisgarh,21.2787,81.8661,5233,3658,269,24,146
19-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,602,414,17,2,13
19-07-2020,Delhi,28.7041,77.1025,121582,101274,1475,3597,1973
19-07-2020,Goa,15.2993,74.124,3484,2038,180,21,92
19-07-2020,Gujarat,22.2587,71.1924,47390,34035,960,2122,1062
19-07-2020,Haryana,29.0588,76.0856,25547,19318,750,344,600
19-07-2020,Himachal Pradesh,31.1048,77.1734,1457,1036,40,11,12
19-07-2020,Jammu and Kashmir,33.7782,76.5762,13198,7165,441,236,607
19-07-2020,Jharkhand,23.6102,85.2799,5342,2611,421,46,41
19-07-2020,Karnataka,15.3173,75.7139,59652,21775,4537,1240,1018
19-07-2020,Kerala,10.8505,76.2711,11659,5199,593,40,204
19-07-2020,Ladakh,34.2996,78.2932,1159,985,8,1,12
19-07-2020,Madhya Pradesh,22.9734,78.6569,21763,14864,682,706,350
19-07-2020,Maharashtra,19.7515,75.7139,300937,165663,8348,11596,5306
19-07-2020,Manipur,24.6637,93.9063,1891,1182,91,0,19
19-07-2020,Meghalaya,25.467,91.3662,418,66,15,2,0
19-07-2020,Mizoram,23.1645,92.9376,284,167,2,0,7
19-07-2020,Nagaland,26.1584,94.5624,978,432,22,0,27
19-07-2020,Odisha,20.9517,85.0985,16701,11937,591,86,607
19-07-2020,Puducherry,11.9416,79.8083,1894,1066,62,28,52
19-07-2020,Punjab,31.1471,75.3412,9792,6454,350,246,81
19-07-2020,Rajasthan,27.0238,74.2179,28500,21144,711,553,518
19-07-2020,Sikkim,27.533,88.5122,275,90,9,0,0
19-07-2020,Tamil Nadu,11.1271,78.6569,165714,113856,4807,2403,3049
19-07-2020,Telangana,18.1124,79.0193,43780,30607,1284,409,1902
19-07-2020,Tripura,23.9408,91.9882,2654,1735,288,5,51
19-07-2020,Uttar Pradesh,26.8467,80.9462,47036,28664,1873,1108,1030
19-07-2020,Uttarakhand,30.0668,79.0193,4276,3081,174,52,60
20-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,203,145,5,0,0
20-07-2020,Andhra Pradesh,15.9129,79.74,49650,22890,5041,642,1127
20-07-2020,Arunachal Pradesh,28.218,94.7278,740,282,90,3,8
20-07-2020,Assam,26.2006,92.9376,23999,16023,1081,57,858
20-07-2020,Bihar,25.0961,85.3131,26569,16308,1433,217,772
20-07-2020,Chandigarh,30.7333,76.7794,717,488,17,12,3
20-07-2020,Chhattisgarh,21.2787,81.8661,5407,3775,174,24,117
20-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,605,414,3,2,0
20-07-2020,Delhi,28.7041,77.1025,122793,103134,1211,3628,1860
20-07-2020,Goa,15.2993,74.124,3657,2218,173,22,180
20-07-2020,Gujarat,22.2587,71.1924,48355,34901,965,2142,866
20-07-2020,Haryana,29.0588,76.0856,26164,19793,617,349,475
20-07-2020,Himachal Pradesh,31.1048,77.1734,1483,1059,26,11,23
20-07-2020,Jammu and Kashmir,33.7782,76.5762,13899,7811,701,244,646
20-07-2020,Jharkhand,23.6102,85.2799,5535,2716,193,49,105
20-07-2020,Karnataka,15.3173,75.7139,63772,23065,4120,1331,1290
20-07-2020,Kerala,10.8505,76.2711,12480,5371,821,42,172
20-07-2020,Ladakh,34.2996,78.2932,1178,1003,19,2,18
20-07-2020,Madhya Pradesh,22.9734,78.6569,22600,15311,837,721,447
20-07-2020,Maharashtra,19.7515,75.7139,310455,169569,9518,11854,3906
20-07-2020,Manipur,24.6637,93.9063,1911,1213,20,0,31
20-07-2020,Meghalaya,25.467,91.3662,450,66,32,2,0
20-07-2020,Mizoram,23.1645,92.9376,284,167,0,0,0
20-07-2020,Nagaland,26.1584,94.5624,988,445,10,0,13
20-07-2020,Odisha,20.9517,85.0985,17437,12453,736,91,516
20-07-2020,Puducherry,11.9416,79.8083,1999,1154,105,28,88
20-07-2020,Punjab,31.1471,75.3412,10100,6535,308,254,81
20-07-2020,Rajasthan,27.0238,74.2179,29434,21730,934,559,586
20-07-2020,Sikkim,27.533,88.5122,283,92,8,0,2
20-07-2020,Tamil Nadu,11.1271,78.6569,170693,117915,4979,2481,4059
20-07-2020,Telangana,18.1124,79.0193,45076,32438,1296,415,1831
20-07-2020,Tripura,23.9408,91.9882,2878,1759,224,5,24
20-07-2020,Uttar Pradesh,26.8467,80.9462,49247,29845,2211,1146,1181
20-07-2020,Uttarakhand,30.0668,79.0193,4515,3116,239,52,35
21-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,207,152,4,0,7
21-07-2020,Andhra Pradesh,15.9129,79.74,53724,24228,4074,696,1338
21-07-2020,Arunachal Pradesh,28.218,94.7278,790,285,50,3,3
21-07-2020,Assam,26.2006,92.9376,25382,17095,1383,58,1072
21-07-2020,Bihar,25.0961,85.3131,27646,17433,1077,217,1125
21-07-2020,Chandigarh,30.7333,76.7794,737,518,20,12,30
21-07-2020,Chhattisgarh,21.2787,81.8661,5561,3944,154,25,169
21-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,684,448,79,2,34
21-07-2020,Delhi,28.7041,77.1025,123747,104918,954,3663,1784
21-07-2020,Goa,15.2993,74.124,3853,2361,196,23,143
21-07-2020,Gujarat,22.2587,71.1924,49353,35678,998,2162,777
21-07-2020,Haryana,29.0588,76.0856,26858,20226,694,355,433
21-07-2020,Himachal Pradesh,31.1048,77.1734,1631,1067,148,11,8
21-07-2020,Jammu and Kashmir,33.7782,76.5762,14650,8274,751,254,463
21-07-2020,Jharkhand,23.6102,85.2799,5756,2810,221,53,94
21-07-2020,Karnataka,15.3173,75.7139,67420,23795,3648,1403,730
21-07-2020,Kerala,10.8505,76.2711,13274,5616,794,43,245
21-07-2020,Ladakh,34.2996,78.2932,1195,1007,17,2,4
21-07-2020,Madhya Pradesh,22.9734,78.6569,23310,15684,710,738,373
21-07-2020,Maharashtra,19.7515,75.7139,318695,175029,8240,12030,5460
21-07-2020,Manipur,24.6637,93.9063,1925,1307,14,0,94
21-07-2020,Meghalaya,25.467,91.3662,466,66,16,4,0
21-07-2020,Mizoram,23.1645,92.9376,297,168,13,0,1
21-07-2020,Nagaland,26.1584,94.5624,1021,484,33,0,39
21-07-2020,Odisha,20.9517,85.0985,18110,12910,673,97,457
21-07-2020,Puducherry,11.9416,79.8083,2092,1265,93,29,111
21-07-2020,Punjab,31.1471,75.3412,10510,7118,410,262,583
21-07-2020,Rajasthan,27.0238,74.2179,30390,22195,956,568,465
21-07-2020,Sikkim,27.533,88.5122,305,92,22,0,0
21-07-2020,Tamil Nadu,11.1271,78.6569,175678,121776,4985,2551,3861
21-07-2020,Telangana,18.1124,79.0193,46274,34323,1198,422,1885
21-07-2020,Tripura,23.9408,91.9882,3079,1845,201,7,86
21-07-2020,Uttar Pradesh,26.8467,80.9462,51160,30831,1913,1192,986
21-07-2020,Uttarakhand,30.0668,79.0193,4642,3212,127,55,96
22-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,212,159,5,0,7
22-07-2020,Andhra Pradesh,15.9129,79.74,58668,25574,4944,758,1346
22-07-2020,Arunachal Pradesh,28.218,94.7278,858,303,68,3,18
22-07-2020,Assam,26.2006,92.9376,25382,18033,0,58,938
22-07-2020,Bihar,25.0961,85.3131,28952,18515,1306,217,1082
22-07-2020,Chandigarh,30.7333,76.7794,751,518,14,12,0
22-07-2020,Chhattisgarh,21.2787,81.8661,5729,4114,168,29,170
22-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,705,463,21,2,15
22-07-2020,Delhi,28.7041,77.1025,125096,106118,1349,3690,1200
22-07-2020,Goa,15.2993,74.124,4027,2449,174,26,88
22-07-2020,Gujarat,22.2587,71.1924,50379,36423,1026,2196,745
22-07-2020,Haryana,29.0588,76.0856,27462,20952,604,364,726
22-07-2020,Himachal Pradesh,31.1048,77.1734,1664,1077,33,11,10
22-07-2020,Jammu and Kashmir,33.7782,76.5762,15258,8455,608,263,181
22-07-2020,Jharkhand,23.6102,85.2799,6159,2904,403,55,94
22-07-2020,Karnataka,15.3173,75.7139,71069,25459,3649,1464,1664
22-07-2020,Kerala,10.8505,76.2711,13994,5890,720,44,274
22-07-2020,Ladakh,34.2996,78.2932,1198,1010,3,2,3
22-07-2020,Madhya Pradesh,22.9734,78.6569,24095,16257,785,756,573
22-07-2020,Maharashtra,19.7515,75.7139,327031,182217,8336,12276,7188
22-07-2020,Manipur,24.6637,93.9063,2015,1400,90,0,93
22-07-2020,Meghalaya,25.467,91.3662,490,70,24,4,4
22-07-2020,Mizoram,23.1645,92.9376,317,168,20,0,0
22-07-2020,Nagaland,26.1584,94.5624,1030,485,9,0,1
22-07-2020,Odisha,20.9517,85.0985,18757,13310,647,103,400
22-07-2020,Puducherry,11.9416,79.8083,2179,1318,87,30,53
22-07-2020,Punjab,31.1471,75.3412,10889,7389,379,263,271
22-07-2020,Rajasthan,27.0238,74.2179,31373,22744,983,577,549
22-07-2020,Sikkim,27.533,88.5122,330,108,25,0,16
22-07-2020,Tamil Nadu,11.1271,78.6569,180643,126670,4965,2626,4894
22-07-2020,Telangana,18.1124,79.0193,47705,37385,1431,429,3062
22-07-2020,Tripura,23.9408,91.9882,3331,1926,252,8,81
22-07-2020,Uttar Pradesh,26.8467,80.9462,53288,31855,2128,1229,1024
22-07-2020,Uttarakhand,30.0668,79.0193,4849,3297,207,55,85
23-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,221,163,9,0,4
23-07-2020,Andhra Pradesh,15.9129,79.74,64713,32127,6045,823,6553
23-07-2020,Arunachal Pradesh,28.218,94.7278,949,314,91,3,11
23-07-2020,Assam,26.2006,92.9376,26772,18033,1390,64,0
23-07-2020,Bihar,25.0961,85.3131,30369,19646,1417,217,1131
23-07-2020,Chandigarh,30.7333,76.7794,793,526,42,13,8
23-07-2020,Chhattisgarh,21.2787,81.8661,5968,4230,239,29,116
23-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,733,474,28,2,11
23-07-2020,Delhi,28.7041,77.1025,126323,107650,1227,3719,1532
23-07-2020,Goa,15.2993,74.124,4176,2541,149,28,92
23-07-2020,Gujarat,22.2587,71.1924,51399,37260,1020,2224,837
23-07-2020,Haryana,29.0588,76.0856,28186,21697,724,372,745
23-07-2020,Himachal Pradesh,31.1048,77.1734,1725,1105,61,11,28
23-07-2020,Jammu and Kashmir,33.7782,76.5762,15711,8607,453,273,152
23-07-2020,Jharkhand,23.6102,85.2799,6485,3024,326,64,120
23-07-2020,Karnataka,15.3173,75.7139,75833,27239,4764,1519,1780
23-07-2020,Kerala,10.8505,76.2711,15032,6162,1038,45,272
23-07-2020,Ladakh,34.2996,78.2932,1206,1018,8,2,8
23-07-2020,Madhya Pradesh,22.9734,78.6569,24842,16836,747,770,579
23-07-2020,Maharashtra,19.7515,75.7139,337607,187769,10576,12556,5552
23-07-2020,Manipur,24.6637,93.9063,2060,1428,45,0,28
23-07-2020,Meghalaya,25.467,91.3662,514,77,24,4,7
23-07-2020,Mizoram,23.1645,92.9376,317,179,0,0,11
23-07-2020,Nagaland,26.1584,94.5624,1084,486,54,0,1
23-07-2020,Odisha,20.9517,85.0985,19835,13750,1078,108,440
23-07-2020,Puducherry,11.9416,79.8083,2300,1369,121,31,51
23-07-2020,Punjab,31.1471,75.3412,11301,7641,412,269,252
23-07-2020,Rajasthan,27.0238,74.2179,32334,23364,961,583,620
23-07-2020,Sikkim,27.533,88.5122,438,112,108,0,4
23-07-2020,Tamil Nadu,11.1271,78.6569,186492,131583,5849,3144,4913
23-07-2020,Telangana,18.1124,79.0193,49259,37666,1554,438,281
23-07-2020,Tripura,23.9408,91.9882,3449,2032,118,9,106
23-07-2020,Uttar Pradesh,26.8467,80.9462,55588,33500,2300,1263,1645
23-07-2020,Uttarakhand,30.0668,79.0193,5300,3349,451,57,52
24-07-2020,Andaman and Nicobar Islands,11.7401,92.6586,240,170,19,0,7
24-07-2020,Andhra Pradesh,15.9129,79.74,72711,37555,7998,884,5428
24-07-2020,Arunachal Pradesh,28.218,94.7278,991,334,42,3,20
24-07-2020,Assam,26.2006,92.9376,28791,20699,2019,70,2666
24-07-2020,Bihar,25.0961,85.3131,31980,20769,1611,217,1123
24-07-2020,Chandigarh,30.7333,76.7794,800,531,7,13,5
24-07-2020,Chhattisgarh,21.2787,81.8661,6254,4377,286,30,147
24-07-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,770,489,37,2,15
24-07-2020,Delhi,28.7041,77.1025,127364,109065,1041,3745,1415
24-07-2020,Goa,15.2993,74.124,4350,2655,174,29,114
24-07-2020,Gujarat,22.2587,71.1924,52477,37978,1078,2252,718
24-07-2020,Haryana,29.0588,76.0856,28975,22249,789,378,552
24-07-2020,Himachal Pradesh,31.1048,77.1734,1834,1136,109,11,31
24-07-2020,Jammu and Kashmir,33.7782,76.5762,16429,8709,718,282,102
24-07-2020,Jharkhand,23.6102,85.2799,6975,3174,490,67,150
24-07-2020,Karnataka,15.3173,75.7139,80863,29310,5030,1616,2071
24-07-2020,Kerala,10.8505,76.2711,16110,6594,1078,50,432
24-07-2020,Ladakh,34.2996,78.2932,1210,1025,4,2,7
24-07-2020,Madhya Pradesh,22.9734,78.6569,25474,17359,632,780,523
24-07-2020,Maharashtra,19.7515,75.7139,347502,194253,9895,12854,6484
24-07-2020,Manipur,24.6637,93.9063,2115,1466,55,0,38
24-07-2020,Meghalaya,25.467,91.3662,534,78,20,4,1
24-07-2020,Mizoram,23.1645,92.9376,332,183,15,0,4
24-07-2020,Nagaland,26.1584,94.5624,1174,530,90,0,44
24-07-2020,Odisha,20.9517,85.0985,21099,14393,1264,114,643
